Total_runs	Turns
84481	22
84483	11
84484	29
84485	29
84486	14
84487	15
84488	15
84489	16
84490	19
84491	12
84492	43
84494	18
84495	12
84496	13
84498	20
84499	25
84502	7
84504	31
84505	0
84507	20
84508	14
84509	23
84510	31
84511	11
84512	17
84513	4
84514	25
84515	17
84516	1
84517	11
84519	24
84520	5
84521	12
84522	16
84524	18
84526	21
84527	7
84528	23
84530	16
84531	34
84532	20
84533	13
84534	10
84535	15
84536	18
84537	17
84539	10
84540	25
84541	22
84542	12
84543	17
84544	10
84545	19
84546	10
84547	6
84548	33
84549	7
84550	13
84551	12
84552	15
84554	9
84555	13
84557	12
84558	21
84559	34
84560	32
84561	20
84562	24
84563	7
84564	8
84565	6
84566	29
84568	22
84570	2
84571	11
84572	24
84573	18
84574	28
84575	21
84576	23
84577	22
84578	22
84579	4
84580	10
84581	12
84583	14
84585	28
84586	6
84587	5
84589	26
84590	16
84591	20
84592	19
84593	21
84594	16
84595	14
84597	3
84598	27
84599	13
84600	17
84601	22
84603	20
84604	8
84605	10
84606	0
84607	2
84608	22
84609	11
84610	35
84611	0
84612	1
84613	12
84614	18
84615	13
84616	29
84617	22
84618	9
84619	8
84620	21
84621	27
84623	15
84624	4
84626	5
84627	9
84628	24
84629	13
84631	27
84633	6
84634	46
84635	13
84636	26
84637	35
84638	16
84640	17
84641	16
84642	25
84643	49
84644	30
84645	34
84646	15
84647	25
84648	19
84650	18
84651	23
84652	24
84653	36
84654	12
84655	20
84656	13
84657	7
84658	10
84659	2
84660	20
84661	50
84663	14
84664	21
84665	14
84667	22
84668	24
84669	10
84670	14
84671	16
84673	12
84674	16
84675	24
84676	11
84677	10
84678	22
84679	8
84680	22
84682	22
84683	24
84684	21
84685	13
84686	13
84687	18
84688	24
84689	5
84690	20
84691	9
84692	17
84694	20
84695	34
84696	8
84697	15
84698	44
84699	41
84700	12
84701	6
84702	16
84703	16
84704	11
84705	20
84706	20
84707	4
84709	10
84710	6
84712	13
84713	5
84714	12
84715	34
84717	5
84718	21
84719	25
84720	23
84721	16
84722	15
84723	21
84724	10
84725	11
84726	4
84727	16
84728	14
84729	18
84730	9
84732	10
84733	21
84735	8
84736	17
84737	12
84738	15
84739	19
84740	34
84741	20
84742	46
84744	9
84746	9
84749	6
84750	37
84751	6
84752	30
84753	7
84754	17
84755	9
84756	21
84757	22
84758	0
84759	19
84760	9
84761	12
84762	50
84763	5
84764	15
84765	28
84766	7
84767	19
84768	11
84769	16
84770	1
84771	31
84772	22
84773	21
84774	11
84775	11
84776	22
84777	11
84778	23
84779	25
84780	13
84781	15
84783	13
84784	16
84785	16
84786	11
84787	19
84789	20
84790	20
84791	31
84792	15
84794	10
84795	30
84796	12
84798	13
84799	39
84800	27
84802	16
84803	22
84804	19
84805	15
84806	33
84807	19
84809	27
84810	28
84811	19
84812	25
84813	24
84814	20
84815	17
84816	5
84817	16
84818	8
84819	22
84820	3
84821	28
84822	25
84823	31
84825	8
84826	5
84827	9
84828	16
84829	24
84830	28
84831	15
84832	1
84833	8
84834	9
84835	53
84836	24
84837	7
84839	19
84840	21
84841	19
84842	15
84843	27
84845	11
84846	7
84847	29
84848	7
84850	2
84851	32
84852	12
84853	3
84854	19
84855	29
84856	28
84857	24
84858	32
84860	8
84862	19
84863	14
84864	10
84865	4
84866	12
84867	30
84868	10
84869	18
84870	21
84871	9
84872	1
84873	3
84874	8
84875	23
84876	16
84877	33
84879	27
84880	16
84881	7
84882	12
84883	2
84884	11
84886	12
84887	15
84888	6
84889	23
84890	14
84891	22
84892	26
84893	7
84894	20
84895	9
84897	14
84898	30
84899	23
84902	6
84903	14
84904	16
84906	18
84907	24
84908	20
84909	36
84910	13
84911	8
84912	38
84913	11
84914	18
84915	39
84916	36
84917	16
84918	27
84919	5
84921	10
84922	34
84923	32
84924	13
84925	3
84926	6
84927	11
84928	4
84929	25
84930	9
84931	13
84932	5
84933	13
84934	15
84935	19
84937	10
84938	9
84939	29
84940	34
84941	18
84942	31
84943	16
84944	8
84945	6
84947	14
84948	8
84949	21
84950	26
84951	9
84952	17
84953	18
84956	28
84957	6
84958	12
84959	28
84961	26
84962	18
84963	18
84964	1
84965	29
84966	10
84967	15
84968	24
84970	16
84971	2
84972	18
84973	11
84975	32
84976	8
84977	3
84978	6
84979	6
84980	23
84982	6
84983	9
84984	16
84985	28
84986	14
84988	18
84989	19
84991	18
84992	31
84993	33
84996	5
84997	40
84998	11
84999	12
85001	20
85002	15
85004	14
85006	14
85008	15
85009	5
85010	8
85011	9
85012	10
85013	12
85014	7
85016	11
85017	15
85018	13
85019	4
85020	23
85021	22
85022	14
85023	12
85024	43
85025	8
85026	23
85027	12
85029	9
85030	5
85031	13
85032	18
85033	19
85034	22
85035	15
85036	35
85038	16
85039	6
85041	13
85042	4
85043	5
85045	41
85046	26
85047	33
85048	9
85049	21
85050	6
85051	19
85053	13
85055	9
85058	34
85059	9
85060	1
85061	5
85062	10
85065	6
85066	28
85068	28
85069	6
85070	11
85071	27
85072	12
85073	11
85074	11
85076	3
85077	6
85078	7
85080	8
85082	50
85083	17
85084	6
85086	4
85089	15
85090	4
85091	20
85092	9
85093	7
85094	21
85095	12
85096	25
85097	6
85098	30
85099	12
85100	14
85101	9
85102	37
85103	15
85104	23
85105	3
85106	15
85107	21
85108	36
85109	25
85110	23
85111	39
85112	14
85113	15
85114	32
85115	27
85116	2
85117	12
85118	14
85119	8
85120	23
85121	22
85123	31
85124	38
85125	13
85126	26
85127	19
85128	23
85129	24
85130	20
85131	12
85132	41
85133	20
85134	26
85135	7
85136	9
85137	15
85138	27
85139	14
85140	11
85142	14
85143	15
85144	4
85145	8
85146	8
85147	18
85148	14
85149	3
85150	11
85151	11
85152	13
85153	34
85154	31
85155	15
85156	23
85157	8
85158	37
85159	26
85162	1
85163	11
85164	5
85165	2
85166	13
85167	34
85168	10
85169	31
85170	25
85171	9
85172	14
85174	39
85176	6
85177	5
85178	26
85179	8
85180	5
85181	22
85183	6
85184	4
85185	19
85187	10
85188	12
85189	4
85190	40
85191	6
85193	20
85194	12
85196	19
85197	24
85198	8
85199	13
85200	6
85201	23
85202	25
85203	20
85204	10
85205	10
85206	6
85207	4
85208	13
85209	34
85212	20
85213	13
85214	17
85215	25
85216	15
85217	23
85218	28
85219	11
85220	13
85221	17
85222	32
85223	17
85224	19
85225	14
85226	17
85227	10
85229	10
85230	12
85231	21
85232	4
85233	6
85234	10
85235	16
85237	33
85238	15
85239	41
85240	9
85241	17
85242	30
85246	21
85247	43
85248	8
85249	31
85250	7
85251	12
85253	18
85254	5
85255	22
85256	8
85258	34
85259	9
85260	10
85261	7
85262	22
85263	9
85264	18
85265	14
85266	17
85267	22
85268	15
85269	7
85270	18
85271	9
85273	15
85274	23
85275	11
85277	37
85278	18
85281	7
85282	7
85283	8
85284	15
85286	6
85287	26
85289	23
85290	4
85291	14
85293	8
85294	7
85295	21
85297	14
85298	8
85299	9
85300	9
85301	17
85302	12
85303	36
85304	23
85305	34
85306	14
85307	22
85308	6
85309	12
85310	26
85312	6
85313	18
85314	23
85315	29
85316	19
85317	17
85318	12
85319	3
85320	30
85323	11
85324	9
85325	11
85326	6
85327	9
85328	3
85329	9
85330	5
85331	24
85332	14
85333	10
85335	4
85336	19
85337	15
85338	8
85339	22
85342	12
85343	8
85345	8
85346	9
85347	23
85348	14
85349	25
85350	17
85351	3
85353	20
85354	0
85355	28
85357	7
85358	9
85359	20
85360	9
85361	8
85362	11
85363	23
85364	14
85365	15
85366	11
85367	15
85368	0
85369	10
85370	10
85371	18
85372	34
85373	7
85374	33
85375	11
85376	10
85377	19
85378	16
85379	17
85380	2
85381	5
85383	21
85384	43
85385	10
85386	14
85387	36
85388	19
85389	19
85390	16
85391	13
85392	34
85394	1
85395	19
85397	2
85398	13
85399	10
85400	27
85401	7
85403	12
85404	5
85405	13
85406	19
85407	13
85408	35
85409	15
85410	29
85411	17
85413	19
85415	13
85417	24
85418	8
85419	8
85420	20
85421	2
85422	6
85423	15
85424	23
85425	9
85426	30
85427	16
85428	27
85429	20
85430	12
85432	12
85433	29
85435	20
85436	19
85437	13
85438	32
85439	4
85440	10
85441	9
85442	22
85443	13
85444	6
85445	6
85446	13
85447	24
85448	18
85449	24
85450	21
85451	5
85452	25
85453	15
85454	6
85455	16
85456	12
85457	14
85459	36
85460	11
85461	6
85462	23
85463	26
85464	14
85465	9
85466	24
85467	36
85468	6
85469	10
85471	35
85473	18
85474	13
85476	35
85478	4
85479	17
85480	20
85481	16
85483	33
85484	18
85485	24
85486	10
85489	36
85490	23
85491	6
85493	14
85494	0
85495	9
85496	7
85497	17
85498	14
85499	9
85500	9
85501	13
85502	9
85503	4
85504	9
85505	10
85506	16
85507	36
85508	11
85509	2
85510	8
85511	22
85512	22
85514	9
85515	6
85516	9
85517	11
85518	6
85520	12
85521	5
85522	11
85523	35
85524	9
85526	13
85527	25
85528	1
85529	10
85530	16
85531	34
85534	17
85535	15
85536	12
85537	30
85538	37
85539	16
85540	12
85542	8
85543	16
85544	22
85545	14
85546	38
85547	25
85548	14
85549	38
85550	17
85551	6
85552	11
85553	9
85554	21
85555	22
85556	27
85557	15
85558	17
85559	17
85560	17
85561	4
85562	29
85563	10
85564	17
85565	10
85566	10
85568	21
85569	2
85572	15
85573	17
85574	20
85575	9
85576	41
85577	11
85578	14
85579	24
85580	15
85581	30
85585	34
85586	10
85587	14
85588	20
85589	15
85590	16
85591	23
85592	13
85593	4
85594	15
85595	14
85596	12
85597	11
85598	23
85600	15
85601	18
85602	4
85604	25
85605	27
85606	19
85607	10
85608	17
85609	47
85612	10
85613	12
85614	28
85615	13
85616	11
85617	48
85618	31
85619	7
85620	15
85621	19
85622	19
85623	1
85624	10
85625	32
85626	26
85627	34
85628	17
85629	33
85630	26
85632	8
85633	19
85635	36
85636	16
85637	4
85638	20
85639	22
85640	15
85641	24
85642	11
85643	12
85644	29
85645	10
85646	32
85647	10
85648	14
85649	21
85650	1
85651	21
85652	18
85653	16
85654	16
85655	15
85656	9
85657	14
85658	9
85659	11
85663	9
85664	6
85665	11
85666	11
85667	20
85669	14
85670	15
85671	15
85672	17
85673	22
85674	14
85675	8
85676	1
85677	13
85678	21
85679	25
85680	10
85681	11
85682	38
85683	20
85685	5
85687	26
85688	7
85689	30
85690	19
85691	27
85692	19
85693	22
85694	24
85696	11
85697	12
85698	3
85699	28
85700	5
85701	26
85702	7
85703	14
85704	9
85705	10
85706	17
85707	7
85708	13
85709	8
85710	27
85711	22
85712	24
85713	6
85714	35
85715	26
85716	18
85717	10
85719	11
85721	3
85723	5
85724	3
85725	10
85726	13
85727	7
85731	18
85732	33
85733	6
85734	14
85735	10
85736	11
85738	15
85739	8
85740	12
85741	31
85744	11
85745	2
85746	13
85747	21
85748	47
85750	25
85751	12
85753	28
85754	22
85755	43
85756	7
85757	18
85758	17
85759	4
85760	33
85761	20
85762	10
85763	19
85764	41
85765	32
85766	19
85767	42
85768	27
85769	3
85770	23
85771	5
85772	18
85773	22
85774	7
85776	10
85777	9
85778	24
85779	15
85780	5
85781	34
85782	25
85783	15
85784	11
85785	19
85786	26
85787	27
85789	27
85790	22
85791	21
85792	39
85793	20
85794	30
85795	20
85796	37
85797	2
85798	43
85799	16
85800	42
85802	20
85803	17
85805	7
85806	35
85807	5
85809	9
85810	3
85811	3
85812	21
85813	19
85814	33
85815	10
85816	8
85817	26
85818	24
85819	0
85820	17
85821	3
85822	41
85823	11
85824	16
85825	19
85826	28
85828	35
85830	14
85833	19
85834	24
85835	6
85836	26
85837	22
85838	5
85839	17
85840	8
85842	24
85843	12
85844	17
85845	10
85846	18
85847	22
85848	18
85849	9
85850	21
85851	19
85852	21
85853	16
85854	22
85855	7
85856	18
85857	16
85858	23
85859	10
85860	10
85861	26
85862	27
85863	6
85865	13
85866	25
85867	17
85868	19
85869	27
85870	5
85871	11
85872	12
85873	13
85874	12
85875	12
85876	11
85877	14
85878	10
85881	16
85882	30
85883	25
85884	11
85885	17
85886	5
85887	22
85888	1
85889	6
85890	17
85891	5
85892	13
85893	30
85894	11
85895	12
85896	31
85898	30
85899	21
85900	7
85901	24
85902	23
85905	16
85906	10
85907	38
85908	26
85910	16
85911	17
85912	13
85913	29
85914	16
85916	13
85917	11
85919	9
85920	28
85921	9
85924	29
85925	14
85926	25
85928	26
85929	19
85930	24
85931	15
85932	17
85933	17
85934	18
85935	12
85936	24
85937	12
85938	10
85939	3
85940	27
85941	5
85942	24
85943	3
85944	11
85945	19
85946	17
85947	18
85948	7
85949	15
85950	2
85952	29
85953	17
85954	10
85955	17
85956	12
85957	14
85958	7
85959	9
85960	12
85961	13
85962	23
85964	12
85965	27
85966	7
85967	1
85968	17
85969	17
85970	8
85971	13
85972	24
85973	9
85974	9
85975	6
85976	20
85977	10
85978	12
85980	17
85982	16
85983	23
85984	34
85985	19
85988	21
85989	12
85990	10
85991	23
85992	16
85993	13
85994	24
85995	12
85996	11
85997	17
85999	34
86000	3
86001	9
86002	31
86003	3
86004	12
86005	16
86007	9
86008	19
86009	35
86010	23
86011	14
86012	14
86013	18
86014	19
86015	30
86016	15
86017	23
86018	6
86019	43
86020	16
86021	6
86022	12
86024	15
86025	33
86026	21
86027	10
86028	28
86029	27
86031	12
86032	25
86033	10
86034	5
86035	31
86036	17
86037	13
86041	12
86042	23
86044	22
86046	26
86047	19
86048	28
86049	7
86050	25
86051	14
86052	15
86053	13
86054	9
86055	32
86056	16
86057	11
86058	14
86059	16
86060	14
86061	39
86062	11
86063	22
86064	33
86065	4
86066	6
86067	43
86068	16
86069	27
86070	24
86071	9
86072	9
86073	6
86074	27
86075	15
86076	12
86077	17
86078	11
86079	9
86080	24
86081	15
86082	23
86084	6
86085	24
86086	31
86088	30
86089	12
86090	12
86091	6
86092	21
86093	21
86094	17
86095	12
86097	13
86098	17
86099	18
86100	15
86102	1
86103	20
86104	14
86105	7
86106	2
86107	16
86108	9
86109	16
86110	18
86111	8
86112	5
86113	19
86115	14
86116	8
86117	49
86118	7
86119	16
86120	4
86121	21
86122	11
86123	14
86124	8
86125	12
86126	9
86127	7
86128	9
86129	33
86130	6
86132	24
86134	16
86135	4
86136	11
86137	15
86138	20
86139	8
86140	9
86141	14
86143	2
86144	6
86145	29
86146	41
86147	4
86148	27
86149	15
86150	20
86151	11
86152	6
86153	31
86154	9
86155	18
86156	20
86158	9
86159	10
86160	16
86162	4
86163	31
86165	29
86166	21
86167	24
86169	4
86170	7
86171	30
86172	23
86174	22
86175	13
86176	20
86177	17
86178	5
86179	47
86180	20
86181	46
86182	25
86183	13
86185	22
86186	36
86187	22
86188	14
86189	15
86190	16
86192	3
86193	17
86194	14
86195	7
86196	14
86197	22
86198	30
86199	23
86200	6
86201	4
86202	35
86203	9
86204	17
86205	5
86206	16
86208	14
86209	24
86210	44
86211	31
86212	26
86213	13
86214	21
86216	13
86218	23
86219	14
86220	5
86221	10
86222	6
86223	26
86224	11
86225	15
86226	7
86227	9
86228	20
86229	28
86230	21
86231	21
86232	12
86233	39
86234	16
86235	9
86236	17
86238	7
86239	19
86240	18
86241	11
86242	6
86243	32
86245	13
86246	12
86247	9
86248	24
86249	10
86250	21
86251	8
86252	14
86256	12
86257	4
86258	6
86259	23
86260	29
86261	21
86262	22
86263	21
86264	25
86265	1
86266	15
86267	8
86268	22
86269	15
86270	41
86271	32
86272	9
86273	26
86275	4
86276	21
86277	10
86280	16
86282	5
86283	31
86284	8
86285	20
86288	30
86289	26
86290	30
86291	28
86292	14
86293	10
86294	21
86295	20
86296	16
86297	9
86298	21
86299	15
86300	15
86301	32
86302	10
86303	9
86304	13
86305	15
86306	57
86307	16
86308	31
86309	13
86311	15
86313	13
86314	29
86315	14
86316	13
86317	10
86318	43
86319	14
86320	17
86321	11
86322	24
86323	11
86324	17
86325	12
86328	11
86330	11
86331	18
86333	2
86334	20
86335	14
86336	17
86337	22
86338	15
86339	39
86340	2
86341	30
86342	14
86343	17
86345	19
86347	7
86348	5
86349	1
86350	33
86351	6
86352	8
86353	7
86354	11
86355	14
86356	7
86358	31
86359	5
86360	19
86361	9
86362	7
86363	30
86364	17
86365	27
86366	25
86368	45
86369	13
86370	13
86371	13
86372	11
86373	2
86374	12
86376	22
86377	3
86378	20
86379	11
86380	7
86381	13
86382	4
86383	11
86384	2
86385	31
86387	22
86388	12
86390	21
86391	8
86392	30
86393	13
86394	8
86395	11
86396	10
86397	24
86398	18
86399	14
86400	0
86401	15
86403	14
86404	12
86405	37
86406	16
86407	8
86408	10
86409	29
86410	7
86411	5
86412	10
86413	12
86414	11
86415	4
86417	17
86418	27
86419	16
86420	51
86422	24
86423	5
86425	32
86426	14
86427	27
86430	20
86431	11
86432	8
86433	14
86434	15
86436	12
86437	10
86438	34
86439	18
86440	11
86441	16
86442	21
86444	17
86445	2
86447	14
86449	27
86450	35
86451	29
86452	18
86453	5
86454	11
86455	10
86456	13
86457	44
86458	22
86459	28
86460	13
86461	28
86462	8
86463	24
86464	19
86465	23
86466	11
86467	25
86468	13
86469	7
86470	43
86471	12
86472	0
86473	17
86474	8
86475	10
86476	25
86478	4
86479	21
86481	9
86482	18
86483	13
86484	34
86485	13
86486	16
86488	25
86489	18
86490	12
86491	29
86492	8
86493	28
86494	9
86495	22
86496	26
86497	7
86498	19
86499	28
86500	13
86501	18
86502	24
86503	11
86504	17
86505	8
86506	1
86508	5
86509	10
86510	12
86511	26
86512	10
86513	36
86515	17
86516	32
86518	14
86520	13
86521	13
86522	10
86523	19
86524	20
86525	18
86526	18
86527	40
86528	20
86529	26
86532	27
86533	21
86534	8
86535	4
86536	3
86537	23
86538	9
86539	32
86540	17
86541	12
86542	36
86545	31
86546	13
86547	38
86548	2
86549	5
86550	17
86552	28
86553	14
86554	5
86555	11
86556	17
86557	11
86558	12
86559	25
86560	15
86561	34
86562	6
86563	13
86564	20
86565	18
86566	7
86567	18
86568	15
86569	0
86570	6
86571	5
86572	0
86573	13
86575	24
86576	18
86577	24
86578	24
86579	19
86580	8
86581	21
86583	15
86584	12
86585	18
86586	24
86587	22
86588	23
86590	13
86591	14
86592	23
86594	20
86595	12
86596	3
86597	1
86598	16
86601	11
86602	9
86603	18
86604	10
86605	7
86606	13
86607	11
86608	4
86609	25
86610	10
86611	4
86612	6
86613	14
86614	45
86615	40
86616	19
86617	33
86618	8
86619	33
86620	8
86621	9
86622	13
86623	25
86624	9
86626	14
86627	11
86628	11
86629	5
86631	11
86632	5
86633	15
86634	30
86635	10
86636	16
86637	5
86638	35
86639	29
86640	13
86641	11
86642	6
86644	6
86645	30
86646	22
86647	7
86648	5
86649	18
86650	30
86651	19
86652	23
86653	32
86654	29
86655	18
86656	17
86657	16
86658	10
86659	14
86660	14
86661	17
86663	29
86664	12
86665	17
86666	8
86667	32
86668	16
86669	28
86670	13
86672	11
86673	24
86674	45
86676	25
86677	8
86678	16
86679	23
86680	4
86681	15
86682	22
86683	19
86684	6
86685	19
86686	23
86687	8
86688	27
86689	14
86690	12
86691	5
86692	15
86693	15
86694	4
86695	22
86696	9
86698	9
86699	11
86700	16
86702	8
86703	11
86704	31
86705	28
86706	16
86707	13
86708	15
86709	12
86710	6
86711	19
86712	8
86713	11
86714	18
86715	13
86716	22
86717	40
86718	1
86719	23
86720	11
86721	14
86722	11
86724	8
86725	18
86726	22
86727	32
86728	13
86729	19
86730	5
86731	17
86732	6
86734	18
86735	28
86736	20
86737	27
86738	10
86739	24
86740	37
86741	10
86742	36
86744	27
86745	15
86746	4
86747	33
86748	7
86750	0
86751	13
86752	44
86754	7
86756	22
86757	20
86758	28
86759	36
86760	21
86761	4
86762	9
86764	19
86765	13
86766	6
86767	10
86768	15
86770	15
86771	24
86772	7
86774	17
86775	31
86776	7
86777	9
86778	22
86779	4
86780	16
86781	30
86782	27
86783	42
86786	5
86787	32
86788	14
86789	43
86790	11
86791	2
86792	34
86793	17
86794	16
86796	21
86797	14
86798	9
86799	4
86800	9
86801	23
86802	17
86803	22
86804	16
86805	43
86806	17
86808	20
86809	29
86810	24
86811	31
86812	7
86813	3
86814	15
86816	31
86817	12
86818	16
86819	23
86820	19
86822	6
86823	26
86824	13
86825	11
86826	12
86827	8
86828	11
86829	22
86830	23
86831	2
86833	10
86834	21
86835	22
86836	18
86837	13
86838	15
86841	23
86842	0
86843	12
86844	5
86845	15
86846	14
86848	17
86849	22
86850	24
86851	12
86852	2
86853	35
86854	32
86855	13
86856	19
86857	5
86858	25
86859	5
86860	38
86861	20
86862	8
86863	20
86864	13
86865	33
86866	13
86867	3
86868	23
86869	42
86871	9
86872	26
86873	27
86874	23
86875	9
86877	22
86880	44
86881	16
86882	14
86883	23
86884	6
86885	0
86886	6
86887	15
86888	11
86889	29
86890	7
86891	25
86892	8
86893	16
86894	17
86895	26
86896	25
86897	7
86898	13
86899	25
86900	23
86901	5
86902	21
86903	16
86904	27
86905	7
86906	42
86907	23
86909	2
86913	35
86915	18
86916	5
86917	34
86918	13
86919	31
86920	10
86921	16
86922	21
86923	16
86924	14
86925	19
86926	12
86927	9
86928	23
86929	16
86930	17
86931	16
86932	17
86933	14
86934	17
86935	29
86937	5
86938	24
86939	11
86940	28
86942	27
86943	11
86945	23
86946	10
86947	23
86949	10
86950	21
86951	11
86952	21
86953	15
86954	10
86956	22
86957	6
86958	42
86960	5
86961	26
86962	46
86963	2
86964	22
86966	8
86967	19
86968	9
86969	9
86970	21
86971	22
86972	19
86973	27
86974	13
86975	14
86976	21
86977	16
86978	17
86979	8
86982	5
86983	21
86984	8
86985	13
86986	5
86987	7
86988	30
86989	22
86990	10
86991	23
86993	25
86994	13
86995	5
86996	22
86997	41
86998	17
86999	29
87000	12
87001	12
87002	7
87003	26
87004	7
87005	42
87006	34
87007	24
87008	8
87009	10
87010	3
87011	16
87012	35
87013	21
87014	4
87016	22
87017	13
87018	18
87019	8
87020	5
87021	14
87022	26
87024	12
87025	1
87026	11
87027	35
87028	1
87029	16
87030	17
87031	7
87032	25
87033	23
87034	8
87035	16
87036	15
87037	16
87038	3
87039	20
87041	7
87042	40
87043	15
87044	7
87045	46
87046	48
87047	12
87048	2
87050	9
87051	13
87053	11
87054	2
87055	24
87056	20
87058	13
87059	26
87060	24
87061	8
87062	12
87064	19
87066	14
87067	23
87068	14
87069	39
87070	12
87072	11
87073	5
87074	52
87075	11
87077	6
87078	19
87079	15
87080	4
87081	24
87082	6
87083	16
87084	20
87085	8
87086	13
87087	6
87088	9
87089	18
87090	0
87091	9
87093	18
87094	5
87095	9
87096	13
87097	4
87098	6
87099	32
87102	15
87103	12
87104	4
87105	28
87107	21
87108	22
87109	6
87110	1
87112	28
87113	27
87115	8
87117	33
87118	24
87120	11
87121	11
87123	3
87124	15
87125	6
87127	19
87128	19
87129	23
87130	19
87131	16
87132	14
87133	5
87135	17
87136	21
87137	35
87138	35
87140	17
87141	2
87142	12
87143	12
87144	12
87145	4
87146	12
87147	17
87148	10
87150	24
87151	25
87152	7
87153	26
87155	14
87156	22
87157	16
87158	23
87159	10
87160	11
87161	13
87162	10
87163	27
87164	11
87166	14
87167	19
87168	11
87169	14
87170	30
87171	12
87172	22
87173	19
87175	18
87176	15
87177	6
87178	17
87179	44
87180	6
87181	18
87182	12
87183	11
87184	18
87185	9
87186	33
87187	33
87188	3
87189	2
87190	13
87191	28
87192	23
87193	5
87194	8
87195	7
87196	37
87197	24
87198	12
87199	10
87200	37
87201	13
87202	13
87203	8
87204	3
87205	10
87207	5
87208	14
87209	5
87210	35
87211	3
87212	14
87213	11
87214	14
87215	5
87216	22
87217	12
87218	22
87219	19
87220	19
87221	8
87222	14
87223	9
87224	2
87225	8
87226	10
87227	4
87228	15
87229	8
87232	25
87233	8
87234	5
87235	36
87236	19
87238	27
87239	16
87240	7
87241	29
87242	29
87243	20
87244	4
87245	14
87247	30
87248	15
87249	11
87250	20
87251	12
87252	20
87253	6
87254	10
87256	17
87257	22
87258	15
87259	9
87260	41
87261	9
87262	16
87263	13
87264	29
87265	9
87266	29
87268	16
87269	26
87270	11
87272	11
87273	20
87274	15
87275	14
87276	17
87278	14
87280	13
87282	20
87283	6
87284	3
87285	9
87286	6
87287	16
87288	17
87290	28
87291	5
87293	15
87294	13
87295	44
87296	19
87297	17
87298	19
87299	12
87300	17
87301	18
87302	1
87303	20
87304	9
87305	13
87306	31
87307	15
87308	17
87309	14
87310	21
87311	21
87312	6
87314	13
87315	32
87316	19
87317	12
87318	8
87319	24
87320	19
87321	19
87322	29
87323	33
87324	12
87325	5
87326	11
87327	18
87329	5
87330	21
87331	17
87333	29
87334	27
87335	5
87336	5
87338	11
87339	24
87340	27
87341	23
87343	10
87345	22
87346	34
87347	18
87348	11
87349	21
87350	23
87351	4
87352	16
87353	13
87355	3
87356	27
87357	11
87358	8
87359	2
87360	10
87362	20
87363	19
87364	17
87365	14
87366	9
87368	19
87369	34
87370	11
87371	17
87372	22
87373	12
87374	42
87376	23
87377	37
87378	2
87379	19
87381	36
87382	19
87383	27
87384	17
87385	32
87386	29
87387	13
87388	24
87389	7
87390	25
87391	13
87392	26
87393	25
87394	5
87395	1
87396	11
87397	44
87398	16
87399	10
87400	18
87401	14
87403	14
87404	18
87405	15
87406	39
87407	18
87408	5
87409	7
87410	9
87411	15
87413	14
87415	10
87417	9
87418	10
87419	4
87420	18
87421	11
87422	12
87423	26
87424	10
87425	9
87426	5
87427	22
87428	24
87429	9
87430	20
87431	1
87433	40
87434	0
87435	10
87436	9
87438	19
87439	16
87440	33
87441	21
87442	6
87443	11
87444	9
87445	14
87446	28
87447	8
87449	21
87450	19
87451	24
87452	15
87453	3
87454	21
87455	21
87456	36
87457	28
87458	25
87460	13
87461	9
87462	29
87463	21
87464	21
87465	33
87466	6
87467	23
87468	25
87470	22
87471	7
87472	7
87473	11
87474	41
87475	15
87476	13
87478	13
87479	2
87480	14
87481	16
87483	32
87484	25
87486	16
87487	48
87488	15
87489	28
87490	18
87492	9
87493	26
87494	12
87496	12
87497	15
87498	5
87499	9
87500	9
87501	31
87502	9
87503	1
87504	21
87505	5
87507	12
87509	12
87510	11
87511	31
87512	28
87513	17
87514	6
87515	31
87518	14
87519	15
87520	15
87521	9
87522	25
87523	18
87524	11
87525	50
87526	27
87528	36
87529	11
87531	9
87532	24
87533	16
87534	6
87535	4
87536	9
87538	9
87539	5
87540	11
87541	11
87542	14
87543	34
87544	3
87545	4
87546	5
87547	10
87548	25
87549	16
87550	22
87551	17
87552	14
87553	44
87554	11
87555	4
87558	35
87560	21
87561	34
87562	11
87563	11
87564	39
87565	5
87566	18
87569	28
87571	23
87572	30
87573	3
87574	33
87575	8
87577	35
87578	4
87579	13
87581	16
87582	6
87583	21
87585	12
87586	28
87587	32
87588	64
87590	9
87593	6
87594	29
87595	27
87596	28
87598	11
87599	11
87600	19
87601	42
87602	5
87603	4
87605	12
87606	10
87607	13
87608	29
87609	2
87610	28
87611	22
87612	9
87613	10
87615	21
87616	19
87617	12
87618	7
87619	27
87620	17
87621	34
87622	20
87623	20
87624	22
87625	36
87626	43
87627	28
87628	9
87630	21
87632	16
87633	5
87634	37
87635	11
87636	22
87637	8
87638	7
87639	21
87640	5
87641	19
87643	32
87644	7
87645	10
87646	10
87647	20
87649	15
87651	31
87652	11
87654	28
87656	25
87658	3
87660	25
87661	20
87662	15
87663	20
87664	11
87665	23
87667	15
87668	20
87669	10
87670	9
87671	18
87672	10
87673	11
87674	15
87675	25
87676	15
87677	15
87678	22
87679	29
87680	20
87681	13
87682	6
87683	2
87684	32
87685	11
87686	35
87687	1
87689	16
87690	9
87691	5
87692	14
87693	10
87695	5
87696	5
87698	13
87699	25
87700	9
87701	14
87702	13
87703	6
87704	15
87705	5
87706	10
87707	7
87708	19
87709	11
87710	12
87711	13
87712	10
87714	6
87715	13
